Age,Name,Value,Overall,Potential,Dribbling,Finishing,ShortPassing,LongPassing,Composure,Vision,Acceleration,SprintSpeed,International Reputation,BMI
24,H. Suárez,375000,62,70,48.0,38.0,64.0,50.0,53.0,58.0,64.0,69.0,1.0,22.85277153718373
22,A. Oviedo,425000,62,69,62.0,65.0,59.0,35.0,60.0,49.0,75.0,72.0,1.0,21.50233987908856
20,M. Carraro,650000,62,76,63.0,32.0,70.0,67.0,58.0,65.0,54.0,56.0,1.0,20.908782254413765
18,Hugo Duro,550000,62,75,50.0,72.0,52.0,34.0,49.0,46.0,58.0,61.0,1.0,23.00965698077001
36,Cao Yang,40000,62,62,54.0,57.0,62.0,60.0,61.0,54.0,46.0,35.0,1.0,22.578089633318243
24,K. McHattie,350000,62,67,62.0,36.0,56.0,54.0,44.0,43.0,75.0,72.0,1.0,22.45594865770336
25,N. Pelaitay,350000,62,68,46.0,36.0,60.0,57.0,43.0,43.0,61.0,63.0,1.0,26.30851954591282
20,U. Torres,450000,62,73,63.0,33.0,58.0,50.0,51.0,41.0,52.0,59.0,1.0,20.82649286090604
19,Javi Mier,650000,62,76,63.0,55.0,65.0,60.0,55.0,64.0,66.0,64.0,1.0,21.119365416762527
31,D. Facchin,180000,62,62,16.0,12.0,22.0,21.0,45.0,51.0,56.0,56.0,1.0,22.97419646899049
23,J. Turnbull,375000,62,70,45.0,23.0,58.0,51.0,52.0,36.0,60.0,62.0,1.0,20.97566822485916
22,J. Manns,300000,62,64,50.0,28.0,56.0,48.0,51.0,47.0,83.0,79.0,1.0,24.04809097532744
29,D. Al Qarni,240000,62,62,58.0,49.0,64.0,61.0,46.0,52.0,61.0,58.0,1.0,24.528511457556068
21,D. Erdoğan,525000,62,73,58.0,32.0,65.0,63.0,58.0,63.0,64.0,62.0,1.0,23.58574464440679
28,J. Eiswohld,280000,62,63,56.0,39.0,62.0,59.0,65.0,58.0,59.0,53.0,1.0,21.49933261882236
27,K. Sarkodie,280000,62,63,55.0,49.0,59.0,46.0,57.0,52.0,74.0,78.0,1.0,24.340963531183927
24,B. Garmston,300000,62,64,59.0,34.0,52.0,49.0,43.0,47.0,89.0,89.0,1.0,21.79494154906677
22,M. Cubillos,425000,62,69,62.0,58.0,63.0,53.0,55.0,52.0,69.0,73.0,1.0,21.83527610885617
24,Ernest Forgás,400000,62,66,60.0,69.0,49.0,29.0,49.0,58.0,41.0,51.0,1.0,20.65414214576732
20,K. Appin,525000,62,73,68.0,60.0,57.0,46.0,62.0,50.0,74.0,71.0,1.0,22.522494024579885
22,Abenza,425000,62,69,60.0,41.0,75.0,70.0,43.0,61.0,65.0,65.0,1.0,22.36012293284699
27,D. Schütz,325000,62,62,65.0,55.0,59.0,58.0,44.0,43.0,90.0,81.0,1.0,22.85277153718373
29,H. Shaian,200000,62,62,11.0,11.0,21.0,17.0,59.0,40.0,48.0,48.0,1.0,21.74137681608697
26,Yun Sang Ho,350000,62,63,61.0,52.0,67.0,64.0,52.0,62.0,40.0,51.0,1.0,20.24493844906057
30,P. Caddis,220000,62,62,60.0,59.0,61.0,58.0,62.0,54.0,58.0,61.0,1.0,23.163458763520072
19,I. Diallo,650000,62,79,62.0,47.0,64.0,61.0,58.0,59.0,66.0,67.0,1.0,21.51024710212685
28,M. Sak,300000,62,62,64.0,56.0,66.0,60.0,62.0,60.0,66.0,66.0,1.0,21.55300619596615
23,C. Halkett,375000,62,70,38.0,26.0,43.0,40.0,45.0,27.0,62.0,60.0,1.0,22.36012293284699
31,S. Al Masrahi,200000,62,62,28.0,20.0,45.0,31.0,45.0,27.0,34.0,31.0,1.0,25.339538174552462
21,C. Ogbene,500000,62,72,68.0,59.0,53.0,40.0,47.0,55.0,91.0,90.0,1.0,24.340963531183927
32,C. Cisternas,230000,62,62,52.0,47.0,68.0,64.0,51.0,62.0,57.0,61.0,1.0,24.340963531183927
24,D. Sugimoto,280000,62,66,10.0,6.0,15.0,17.0,22.0,28.0,18.0,27.0,1.0,23.48347668628339
22,L. Lapoussin,375000,62,69,66.0,45.0,68.0,63.0,58.0,58.0,69.0,64.0,1.0,23.44031900982186
26,Nam Seung Woo,375000,62,64,66.0,56.0,63.0,54.0,57.0,55.0,73.0,67.0,1.0,25.2429076286724
23,C. Sibbald,425000,62,68,68.0,55.0,66.0,60.0,62.0,55.0,76.0,73.0,1.0,24.13004124545533
19,A. Sánchez,450000,62,73,45.0,29.0,48.0,33.0,54.0,32.0,62.0,59.0,1.0,23.8547835567004
32,Y. Tasaka,170000,62,62,66.0,53.0,64.0,55.0,70.0,64.0,61.0,65.0,1.0,22.421021220569155
22,N. Estévez,450000,62,70,62.0,55.0,63.0,62.0,53.0,57.0,71.0,69.0,1.0,22.09108402055338
30,T. Siedschlag,280000,62,62,54.0,47.0,63.0,59.0,59.0,61.0,66.0,69.0,1.0,24.97839768500702
23,D. Mullen,400000,62,66,61.0,61.0,56.0,42.0,56.0,53.0,79.0,83.0,1.0,19.928611285794
28,C. Clements,300000,62,62,57.0,45.0,64.0,63.0,59.0,63.0,60.0,59.0,1.0,21.54240355299968
18,K. Wilson,425000,62,74,63.0,32.0,55.0,52.0,58.0,52.0,80.0,78.0,1.0,22.522494024579885
21,B. Kraev,425000,62,69,65.0,61.0,66.0,63.0,58.0,58.0,69.0,64.0,1.0,20.33563396557081
38,F. Baise,40000,62,62,56.0,51.0,54.0,51.0,63.0,38.0,36.0,31.0,1.0,24.17411532293567
26,D. Grubb,325000,62,62,63.0,58.0,57.0,53.0,60.0,56.0,70.0,71.0,1.0,24.542327443672967
26,K. Roos,270000,62,66,16.0,18.0,25.0,20.0,44.0,42.0,45.0,38.0,1.0,23.471380598107235
28,Longchang Lin,250000,62,62,28.0,23.0,34.0,43.0,55.0,26.0,34.0,58.0,1.0,23.22883657763694
30,A. Mosquera,290000,62,62,58.0,63.0,45.0,35.0,55.0,53.0,63.0,67.0,1.0,23.22883657763694
33,T. Yokoyama,120000,62,62,41.0,23.0,65.0,53.0,57.0,41.0,45.0,41.0,1.0,22.36012293284699
21,J. Segre,475000,62,71,62.0,54.0,68.0,65.0,47.0,51.0,61.0,62.0,1.0,21.761164815803955
25,M. O'Brien,325000,62,65,40.0,35.0,50.0,48.0,60.0,38.0,58.0,46.0,1.0,23.717173171355185
26,J. Clisby,300000,62,64,53.0,45.0,64.0,56.0,53.0,56.0,64.0,70.0,1.0,22.179094496170023
21,H. Anderson,525000,62,73,62.0,58.0,58.0,47.0,52.0,55.0,84.0,88.0,1.0,22.522494024579885
18,Kike,400000,62,72,33.0,21.0,40.0,35.0,48.0,37.0,67.0,54.0,1.0,20.99737532808399
24,C. Akas,350000,62,69,62.0,32.0,55.0,45.0,44.0,36.0,67.0,67.0,1.0,25.407424173834315
30,M. Thorbjörnsson,230000,62,62,32.0,24.0,46.0,58.0,67.0,32.0,47.0,34.0,1.0,22.578089633318243
25,A. Al Zubaidi,325000,62,67,53.0,51.0,60.0,64.0,45.0,43.0,73.0,78.0,1.0,23.31670573211317
30,M. Kühne,220000,62,62,54.0,28.0,57.0,53.0,61.0,42.0,62.0,65.0,1.0,24.67351873479257
21,M. Ofkir,450000,62,70,68.0,52.0,56.0,42.0,57.0,59.0,85.0,83.0,1.0,22.522494024579885
17,A. Amaya,600000,62,82,65.0,61.0,57.0,46.0,57.0,49.0,83.0,78.0,1.0,22.404001099142366
35,Du Zhenyu,130000,62,62,63.0,60.0,65.0,64.0,66.0,67.0,58.0,38.0,1.0,22.74643517152081
25,C. Raglan,300000,62,64,39.0,29.0,48.0,55.0,57.0,37.0,69.0,67.0,1.0,21.761164815803955
23,D. Wright,425000,62,69,65.0,55.0,57.0,52.0,55.0,50.0,77.0,77.0,1.0,22.421021220569155
19,W. Pérez,650000,62,77,65.0,58.0,54.0,43.0,53.0,50.0,76.0,71.0,1.0,24.79654306251625
22,B. Utvik,375000,62,69,42.0,33.0,51.0,48.0,68.0,38.0,53.0,47.0,1.0,22.36012293284699
20,E. Torres,500000,62,72,68.0,60.0,64.0,60.0,51.0,53.0,76.0,73.0,1.0,20.14086868410423
28,A. Tabanelli,300000,62,62,63.0,42.0,66.0,63.0,60.0,63.0,48.0,64.0,1.0,20.94015946736825
26,A. Berzel,300000,62,64,39.0,43.0,59.0,49.0,54.0,58.0,73.0,65.0,1.0,23.58574464440679
24,J. Cranston,350000,62,67,62.0,29.0,54.0,50.0,55.0,49.0,77.0,76.0,1.0,24.270881494421847
34,C. Stefańczyk,90000,62,62,57.0,33.0,63.0,64.0,58.0,51.0,68.0,70.0,1.0,23.31670573211317
21,M. Gómez,675000,62,76,58.0,65.0,52.0,40.0,48.0,46.0,70.0,74.0,1.0,21.50233987908856
26,Fachendinho,325000,62,62,63.0,70.0,51.0,44.0,53.0,41.0,51.0,50.0,1.0,22.732802819236685
21,Y. van Osch,425000,62,74,13.0,14.0,32.0,34.0,47.0,42.0,39.0,46.0,1.0,21.822045108259765
25,Lin Chuangyi,400000,62,66,68.0,54.0,61.0,56.0,58.0,60.0,73.0,67.0,1.0,22.111268712333345
21,Yago,675000,62,76,71.0,63.0,57.0,45.0,48.0,52.0,87.0,89.0,1.0,21.45829931578201
25,S. van der Lei,300000,62,68,13.0,19.0,24.0,19.0,31.0,35.0,44.0,47.0,1.0,22.953955935386794
27,M. Austin,325000,62,62,62.0,61.0,55.0,48.0,59.0,54.0,90.0,90.0,1.0,22.6921237384052
19,W. Balikwisha,575000,62,75,70.0,45.0,64.0,54.0,57.0,55.0,78.0,75.0,1.0,21.119365416762527
33,M. Piątkowski,190000,62,62,64.0,67.0,53.0,40.0,56.0,50.0,57.0,63.0,1.0,21.761164815803955
23,H. Löfkvist,350000,62,68,55.0,20.0,62.0,59.0,56.0,42.0,61.0,68.0,1.0,22.168459344442
28,B. N'Gala,250000,62,62,39.0,31.0,42.0,40.0,36.0,36.0,48.0,45.0,1.0,25.407424173834315
20,N. Gjorgjev,500000,62,72,64.0,53.0,57.0,43.0,58.0,58.0,77.0,75.0,1.0,22.12814866471266
20,I. Anthony,350000,62,68,54.0,23.0,55.0,53.0,59.0,49.0,82.0,84.0,1.0,25.407424173834315
32,J. Delétraz,170000,62,62,55.0,45.0,53.0,60.0,58.0,53.0,63.0,63.0,1.0,21.54240355299968
24,K. Junker,400000,62,67,62.0,58.0,50.0,39.0,56.0,49.0,77.0,81.0,1.0,21.23750042184076
19,F. Ortega,575000,62,78,69.0,48.0,60.0,46.0,44.0,45.0,75.0,79.0,1.0,23.66127181233954
20,Josep Martínez,475000,62,75,8.0,6.0,25.0,22.0,42.0,52.0,24.0,30.0,1.0,21.98937731208796
22,S. Barratt,400000,62,67,62.0,53.0,59.0,54.0,50.0,56.0,74.0,72.0,1.0,18.3623811679493
31,O. Rodas,270000,62,62,61.0,62.0,52.0,43.0,56.0,50.0,72.0,75.0,1.0,24.340963531183927
21,B. Lozano,550000,62,74,68.0,60.0,61.0,49.0,52.0,46.0,72.0,70.0,1.0,19.224087354252937
23,I. Wadji,475000,62,71,63.0,54.0,46.0,41.0,64.0,53.0,88.0,88.0,1.0,24.04809097532744
31,Liu Weidong,270000,62,62,60.0,62.0,57.0,49.0,60.0,58.0,77.0,79.0,1.0,21.51024710212685
30,B. Prokopič,280000,62,62,63.0,54.0,67.0,62.0,67.0,65.0,64.0,64.0,1.0,22.732802819236685
27,M. Gardawski,325000,62,62,63.0,60.0,57.0,56.0,53.0,51.0,74.0,74.0,1.0,23.66127181233954
23,T. King,325000,62,70,8.0,6.0,31.0,26.0,42.0,31.0,40.0,44.0,1.0,23.21578813236839
25,P. Sarr,375000,62,65,55.0,42.0,70.0,66.0,66.0,58.0,74.0,68.0,1.0,21.50233987908856
19,N. Bustos,650000,62,79,66.0,61.0,58.0,36.0,47.0,49.0,72.0,74.0,1.0,24.04809097532744
23,M. Bauer,350000,62,67,61.0,25.0,53.0,35.0,61.0,44.0,75.0,71.0,1.0,24.79654306251625
19,Javi Alonso,650000,62,78,57.0,48.0,66.0,63.0,63.0,66.0,57.0,64.0,1.0,23.31670573211317
32,H. Hosogai,170000,62,62,61.0,40.0,64.0,60.0,64.0,60.0,62.0,56.0,2.0,21.79494154906677
22,A. Iniestra,475000,62,72,59.0,47.0,68.0,66.0,54.0,61.0,49.0,56.0,1.0,25.67516073008572
20,N. Holland,675000,62,77,65.0,47.0,55.0,50.0,60.0,57.0,85.0,82.0,1.0,22.111268712333345
22,P. Nguinda,350000,62,69,58.0,28.0,54.0,39.0,50.0,39.0,69.0,66.0,1.0,23.8547835567004
24,K. Brünker,425000,62,69,49.0,61.0,46.0,45.0,53.0,47.0,77.0,81.0,1.0,21.49337632008597
33,A. Collin,150000,62,62,14.0,15.0,26.0,37.0,61.0,44.0,33.0,29.0,1.0,21.49337632008597
25,A. Al Shamekh,325000,62,67,58.0,26.0,55.0,43.0,50.0,42.0,77.0,78.0,1.0,24.79654306251625
21,R. Delaney,425000,62,72,45.0,32.0,52.0,47.0,56.0,36.0,62.0,63.0,1.0,20.399502037120868
28,K. Yamamoto,300000,62,62,67.0,40.0,65.0,63.0,65.0,62.0,68.0,73.0,1.0,24.95821318173249
24,S. Nakahara,400000,62,66,65.0,53.0,67.0,58.0,51.0,61.0,73.0,76.0,1.0,21.51024710212685
21,S. Ingolitsch,350000,62,68,62.0,29.0,59.0,42.0,57.0,39.0,66.0,65.0,1.0,22.8071884715198
25,L. D'Ath,375000,62,64,60.0,57.0,61.0,58.0,54.0,52.0,72.0,68.0,1.0,25.089415618372737
30,Tiagildo Serra,290000,62,62,65.0,59.0,45.0,51.0,61.0,75.0,57.0,61.0,1.0,22.74643517152081
31,S. Rasswalder,200000,62,62,57.0,50.0,64.0,61.0,53.0,54.0,66.0,63.0,1.0,21.83527610885617
20,J. Esquivel,450000,62,73,47.0,23.0,65.0,62.0,63.0,55.0,71.0,70.0,1.0,20.24493844906057
19,F. Baak,450000,62,73,41.0,29.0,52.0,44.0,52.0,42.0,53.0,51.0,1.0,21.761164815803955
29,Zhang Chiming,300000,62,62,66.0,56.0,56.0,50.0,60.0,59.0,75.0,72.0,1.0,23.00965698077001
27,R. Pillot,250000,62,64,10.0,9.0,37.0,28.0,50.0,37.0,36.0,41.0,1.0,23.22883657763694
24,S. Kavanagh,325000,62,66,64.0,58.0,60.0,62.0,56.0,48.0,69.0,71.0,1.0,20.20820635409789
23,S. Nattestad,350000,62,68,36.0,36.0,55.0,45.0,53.0,26.0,56.0,59.0,1.0,24.156799030466363
26,T. Broadbent,260000,62,62,42.0,37.0,54.0,53.0,42.0,44.0,61.0,56.0,1.0,24.74493837876565
27,M. Bottani,325000,62,62,70.0,57.0,56.0,46.0,55.0,41.0,80.0,89.0,1.0,21.748105843543435
29,Feng Zhuoyi,290000,62,62,63.0,48.0,58.0,52.0,61.0,65.0,58.0,67.0,1.0,22.36012293284699
26,A. Falch,280000,62,67,15.0,10.0,35.0,33.0,55.0,28.0,31.0,42.0,1.0,23.62308266100644
28,K. Ono,250000,62,62,36.0,18.0,57.0,30.0,47.0,32.0,60.0,57.0,1.0,23.00965698077001
22,H. Kawabe,450000,62,71,64.0,48.0,65.0,60.0,61.0,61.0,74.0,78.0,1.0,22.111268712333345
23,R. Rabeï,425000,62,68,65.0,62.0,60.0,56.0,58.0,59.0,68.0,52.0,1.0,24.388824287852653
33,D. Duarte,120000,62,62,38.0,37.0,60.0,58.0,50.0,54.0,64.0,67.0,1.0,22.179094496170023
19,R. Hutton,450000,62,74,61.0,33.0,58.0,52.0,44.0,50.0,78.0,76.0,1.0,23.46234586361445
18,J. Torres,475000,62,75,56.0,39.0,62.0,58.0,60.0,58.0,79.0,62.0,1.0,23.169473307757965
22,B. Bye,350000,62,69,54.0,55.0,57.0,46.0,55.0,51.0,78.0,82.0,1.0,25.0804052682602
23,J. Iritier,425000,62,68,68.0,57.0,60.0,55.0,55.0,59.0,67.0,65.0,1.0,24.13004124545533
20,P. López,575000,62,75,67.0,49.0,70.0,74.0,61.0,59.0,69.0,73.0,1.0,21.64489835441812
20,L. Salas,550000,62,74,62.0,66.0,57.0,48.0,57.0,50.0,70.0,71.0,1.0,26.454059625237512
28,L. Young,240000,62,62,64.0,47.0,55.0,48.0,56.0,41.0,82.0,78.0,1.0,19.785168217860733
23,D. Bachmann,325000,62,70,14.0,17.0,36.0,35.0,51.0,20.0,50.0,37.0,1.0,22.37515586142284
23,D. Olsson,350000,62,68,57.0,51.0,56.0,53.0,48.0,49.0,71.0,74.0,1.0,21.822045108259765
22,S. Nkansah,400000,62,71,42.0,27.0,55.0,38.0,47.0,35.0,55.0,55.0,1.0,22.06880941602536
18,R. Brewster,700000,62,84,60.0,66.0,50.0,48.0,58.0,54.0,78.0,76.0,1.0,24.340963531183927
18,V. Méndez,400000,62,72,48.0,39.0,71.0,61.0,56.0,37.0,66.0,43.0,1.0,22.12814866471266
26,M. Veloso,350000,62,63,64.0,60.0,65.0,58.0,46.0,48.0,67.0,70.0,1.0,22.8071884715198
30,Y. Arquin,290000,62,62,63.0,57.0,57.0,52.0,55.0,54.0,77.0,79.0,1.0,23.99275690357628
24,M. Jelavić,400000,62,65,57.0,61.0,61.0,59.0,55.0,57.0,58.0,65.0,1.0,22.578089633318243
31,A. Edathodika,0,62,62,44.0,22.0,38.0,22.0,49.0,32.0,62.0,64.0,1.0,23.31670573211317
20,Luis Perea,575000,62,75,54.0,31.0,69.0,62.0,59.0,61.0,55.0,64.0,1.0,21.74137681608697
19,J. Villalba,650000,62,77,65.0,68.0,63.0,42.0,48.0,40.0,69.0,69.0,1.0,21.119365416762527
21,Perera,450000,62,73,49.0,27.0,72.0,68.0,50.0,42.0,65.0,63.0,1.0,22.168459344442
23,E. Kane,400000,62,71,43.0,25.0,42.0,36.0,56.0,30.0,72.0,75.0,1.0,21.49337632008597
25,Carlitos,375000,62,65,60.0,55.0,60.0,58.0,56.0,58.0,80.0,82.0,1.0,21.119365416762527
24,B. Mwila,400000,62,66,57.0,63.0,54.0,34.0,48.0,51.0,69.0,72.0,1.0,22.36012293284699
25,S. Pittman,375000,62,65,63.0,62.0,63.0,58.0,62.0,54.0,78.0,76.0,1.0,23.46234586361445
30,E. Bajrami,290000,62,62,63.0,59.0,60.0,56.0,56.0,60.0,66.0,63.0,1.0,24.388824287852653
32,R. Duffy,170000,62,62,44.0,36.0,58.0,56.0,65.0,42.0,42.0,41.0,1.0,19.9642612039034
23,J. Karlström,400000,62,68,58.0,48.0,62.0,65.0,61.0,62.0,68.0,60.0,1.0,24.27328853137936
28,Li Tixiang,250000,62,62,53.0,34.0,55.0,60.0,58.0,37.0,70.0,69.0,1.0,22.179094496170023
22,L. Watkowiak,300000,62,68,10.0,7.0,19.0,25.0,21.0,32.0,20.0,23.0,1.0,27.26558540358545
27,O. Sangante,350000,62,63,57.0,32.0,66.0,62.0,51.0,58.0,69.0,53.0,1.0,24.643503847894976
24,G. Buckley,375000,62,65,62.0,59.0,64.0,61.0,58.0,66.0,49.0,48.0,1.0,21.761164815803955
20,K. Jakob,600000,62,76,57.0,29.0,64.0,54.0,46.0,41.0,69.0,67.0,1.0,22.09108402055338
20,Dani Sandoval,675000,62,80,68.0,55.0,63.0,55.0,57.0,56.0,74.0,73.0,1.0,22.522494024579885
26,D. Sosa,325000,62,62,64.0,57.0,64.0,55.0,60.0,46.0,75.0,76.0,1.0,22.784103530966444
23,S. Sprangler,400000,62,68,56.0,32.0,65.0,64.0,65.0,63.0,70.0,68.0,1.0,23.04766681981956
24,T. Schmidt,375000,62,64,64.0,56.0,61.0,44.0,53.0,53.0,75.0,68.0,1.0,21.83527610885617
28,I. Chenihi,300000,62,62,60.0,57.0,68.0,65.0,52.0,58.0,68.0,74.0,1.0,23.66127181233954
23,L. Shephard,325000,62,66,58.0,36.0,55.0,45.0,56.0,47.0,74.0,71.0,1.0,21.22555265518694
21,K. Dirks Riis,475000,62,74,49.0,39.0,57.0,53.0,50.0,33.0,69.0,70.0,1.0,23.73811679492984
22,N. Freeman,425000,62,68,65.0,48.0,61.0,55.0,54.0,58.0,78.0,77.0,1.0,23.99402733288852
24,B. Garratt,325000,62,69,11.0,12.0,21.0,20.0,49.0,49.0,51.0,48.0,1.0,19.25921271131313
23,H. White,350000,62,69,61.0,38.0,53.0,49.0,50.0,32.0,91.0,92.0,1.0,19.782877105276324
35,Sui Weijie,70000,62,62,15.0,14.0,40.0,38.0,62.0,57.0,32.0,58.0,1.0,24.898143956541425
25,S. Mvibudulu,375000,62,64,61.0,57.0,55.0,49.0,54.0,38.0,80.0,87.0,1.0,23.22883657763694
20,M. Degerlund,375000,62,69,38.0,17.0,56.0,58.0,56.0,43.0,61.0,66.0,1.0,22.76567093647149
34,M. Al Enazi,90000,62,62,60.0,57.0,62.0,59.0,66.0,54.0,71.0,71.0,1.0,23.046875
25,J. Delem,350000,62,67,60.0,48.0,62.0,59.0,55.0,52.0,69.0,76.0,1.0,21.90224033463669
18,André Anderson,625000,62,79,70.0,54.0,63.0,55.0,55.0,65.0,70.0,72.0,1.0,22.179094496170023
24,F. Stritzel,290000,62,67,10.0,9.0,22.0,16.0,29.0,24.0,32.0,36.0,1.0,23.468788931497382
23,W. Al Anazi,425000,62,69,61.0,53.0,65.0,62.0,53.0,60.0,60.0,66.0,1.0,24.20811000165185
24,W. Jobello,400000,62,67,70.0,63.0,59.0,43.0,51.0,55.0,72.0,70.0,1.0,21.51024710212685
28,Luo Xin,280000,62,63,59.0,53.0,57.0,54.0,55.0,60.0,57.0,63.0,1.0,22.36012293284699
31,M. Green,270000,62,62,59.0,61.0,51.0,49.0,56.0,54.0,80.0,84.0,1.0,24.27328853137936
21,T. David,350000,62,68,61.0,27.0,55.0,45.0,51.0,40.0,73.0,75.0,1.0,21.50233987908856
23,A. Danek,425000,62,68,64.0,51.0,63.0,45.0,53.0,53.0,78.0,69.0,1.0,20.364161659451536
22,F. Mussa,500000,62,72,70.0,54.0,56.0,45.0,57.0,53.0,85.0,81.0,1.0,22.404001099142366
29,G. Bolger,240000,62,62,58.0,56.0,59.0,60.0,62.0,58.0,53.0,49.0,1.0,22.45594865770336
23,G. Glendon,375000,62,65,56.0,42.0,65.0,62.0,56.0,61.0,56.0,58.0,1.0,22.8071884715198
18,D. Caicedo,675000,62,83,71.0,45.0,60.0,45.0,56.0,49.0,81.0,77.0,1.0,23.80951507465145
32,D. Oduro,240000,62,62,61.0,58.0,61.0,49.0,49.0,62.0,79.0,81.0,1.0,21.822045108259765
26,M. Maphangule,375000,62,63,55.0,64.0,49.0,34.0,52.0,50.0,53.0,66.0,1.0,25.2429076286724
23,J. Sheehan,425000,62,69,63.0,51.0,68.0,67.0,54.0,56.0,69.0,66.0,1.0,24.340963531183927
24,Jesús Jiménez,375000,62,65,66.0,58.0,56.0,57.0,55.0,57.0,61.0,69.0,1.0,23.8547835567004
18,G. Traoré,475000,62,75,63.0,37.0,65.0,63.0,43.0,58.0,61.0,58.0,1.0,21.12301338897292
30,Lee Hyun Woong,280000,62,62,63.0,56.0,70.0,59.0,50.0,66.0,74.0,78.0,1.0,22.12814866471266
26,T. Drage,350000,62,63,65.0,51.0,58.0,57.0,58.0,61.0,79.0,71.0,1.0,20.20820635409789
17,L. Dajaku,600000,62,82,64.0,65.0,56.0,42.0,51.0,49.0,69.0,69.0,1.0,22.732802819236685
31,Y. Al Musallam,200000,62,62,27.0,19.0,35.0,30.0,55.0,35.0,39.0,32.0,1.0,25.0804052682602
21,Rayco,475000,62,71,60.0,54.0,63.0,62.0,62.0,62.0,69.0,72.0,1.0,20.52963289600049
27,Han Hee Hoon,290000,62,63,33.0,18.0,49.0,32.0,50.0,31.0,70.0,61.0,1.0,23.31670573211317
23,H. Muñoz,350000,62,67,63.0,27.0,55.0,54.0,50.0,35.0,33.0,33.0,1.0,25.96803328594221
17,B. Badiashile,550000,62,80,34.0,20.0,48.0,39.0,44.0,30.0,48.0,51.0,1.0,20.69854224274477
34,C. Porter,160000,62,62,52.0,65.0,58.0,52.0,61.0,51.0,51.0,49.0,1.0,24.14674705496963
23,R. Kitto,400000,62,66,62.0,65.0,60.0,59.0,57.0,60.0,80.0,75.0,1.0,22.36012293284699
23,N. Taravel,350000,62,68,40.0,21.0,50.0,48.0,45.0,34.0,51.0,60.0,1.0,22.578089633318243
16,Y. Verschaeren,650000,62,83,68.0,54.0,64.0,56.0,50.0,53.0,79.0,73.0,1.0,21.12301338897292
26,L. Wilkinson,300000,62,63,19.0,22.0,31.0,46.0,65.0,35.0,53.0,56.0,1.0,20.908782254413765
21,M. Osores,425000,62,72,40.0,29.0,45.0,30.0,51.0,45.0,61.0,53.0,1.0,21.49337632008597
20,M. Gueye,475000,62,71,54.0,71.0,52.0,39.0,54.0,50.0,51.0,53.0,1.0,23.21578813236839
29,I. Bermingham,230000,62,62,57.0,53.0,61.0,55.0,55.0,56.0,71.0,70.0,1.0,23.09188291845972
28,M. Demetriou,280000,62,63,59.0,43.0,55.0,60.0,59.0,42.0,72.0,74.0,1.0,22.179094496170023
20,N. Shipnoski,550000,62,74,69.0,49.0,61.0,50.0,49.0,49.0,74.0,77.0,1.0,20.327384484406355
22,J. Murray,425000,62,69,60.0,65.0,53.0,39.0,57.0,45.0,70.0,68.0,1.0,22.732802819236685
33,J. Mauersberger,120000,62,62,20.0,22.0,48.0,34.0,41.0,26.0,28.0,26.0,1.0,24.967113211092915
20,S. Ambri,525000,62,73,63.0,66.0,58.0,42.0,53.0,58.0,82.0,81.0,1.0,20.24493844906057
30,R. Sattelmaier,190000,62,62,12.0,14.0,30.0,30.0,54.0,19.0,38.0,50.0,1.0,24.643503847894976
24,H. Gjesdal,350000,62,68,49.0,26.0,54.0,46.0,53.0,36.0,50.0,46.0,1.0,23.383178071894548
30,Yang Shanping,230000,62,62,51.0,38.0,53.0,51.0,62.0,31.0,47.0,56.0,1.0,22.578089633318243
32,M. Pode,240000,62,62,58.0,64.0,60.0,46.0,64.0,63.0,53.0,54.0,1.0,23.22883657763694
18,N. Stierlin,575000,62,76,51.0,53.0,65.0,57.0,58.0,59.0,55.0,63.0,1.0,22.09108402055338
24,A. Startsev,325000,62,65,56.0,39.0,51.0,49.0,56.0,48.0,80.0,85.0,1.0,23.46234586361445
25,D. Petrovic,350000,62,67,34.0,26.0,54.0,48.0,43.0,36.0,54.0,44.0,1.0,23.21578813236839
30,C. Daniel,220000,62,62,64.0,54.0,62.0,52.0,47.0,49.0,79.0,78.0,1.0,22.45594865770336
22,J. Anderson,450000,62,70,61.0,53.0,64.0,61.0,55.0,63.0,74.0,71.0,1.0,21.16342236306021
26,Kim Sang Won,325000,62,62,55.0,52.0,67.0,60.0,55.0,56.0,79.0,77.0,1.0,23.169473307757965
20,O. Shenton,575000,62,75,65.0,52.0,66.0,62.0,62.0,64.0,66.0,61.0,1.0,25.089415618372737
20,N. Rinderknecht,650000,62,76,57.0,39.0,64.0,62.0,53.0,56.0,62.0,65.0,1.0,23.04766681981956
23,H. Al Habib,400000,62,68,62.0,57.0,63.0,61.0,55.0,57.0,60.0,64.0,1.0,24.27328853137936
19,J. Díaz,450000,62,73,54.0,23.0,64.0,58.0,60.0,31.0,69.0,65.0,1.0,23.99402733288852
19,N. Díaz,450000,62,73,59.0,16.0,64.0,60.0,50.0,49.0,65.0,66.0,1.0,23.66127181233954
27,J. Payne,300000,62,62,59.0,48.0,63.0,65.0,60.0,63.0,66.0,63.0,1.0,22.09108402055338
18,M. Pronichev,625000,62,78,65.0,70.0,60.0,55.0,49.0,52.0,69.0,68.0,1.0,23.31670573211317
18,A. Dadakdeniz,425000,62,75,13.0,9.0,22.0,17.0,39.0,34.0,32.0,28.0,1.0,22.52409460656662
23,Li Shuai,375000,62,70,46.0,24.0,47.0,28.0,58.0,34.0,69.0,66.0,1.0,22.111268712333345
